source_repo,source_commit,source_path,source_sha256,disposition,destination,reason
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/PROOF.md,fedfd61e1098843ecd904a65d803a3146746e6b7e8e283acc42a31bfa3917636,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/approvals-fresh-70a0ca6d.json,34b590b54125857a266651903ff8fe78b24382cae402c0021b61dbae8042bf5c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/approvals-fresh-d4eb9010.json,16709affcbe71217fc43a402831de35d0a5d97c810003a027deeca8d661686d9,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/approvals-postclick5.json,ae036d44b4abdbdc9498f14d6e6e0a05ffeb8cb6c812b43494569a745d6d915a,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/approvals-preclick5.json,0041c5166fc9de4f3d7775e11dfb0002175750859b90c1d7e66a8a0be77a2e41,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/click6-deploy-response.txt,2f8bcc6d62289ad6287ec6f38b9c52e4a30c52c86522ad6242cf33cd20ab70a1,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/deploy-mutation-click5.json,0de4ad2977277301a6a96554517e9b2f02d1609a3cbf75facbb7613498e9d3b4,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/deploy-tasks-click5.json,114c23d337617771bf77e92a5b27f25bddd9021e7e385c20193e078c93dfdeb2,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/proposal-state-click5.json,666703840f6937785601ede4860b614616ff35ac3cc0a89394c5a16c43cbad1f,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-click-deploy-response.json,9316551205e09509d5b5b3742fe98f4d9b7fa76e936edae1d490630c5452b372,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/decrees.csv,9281583773ab8596de4f5a21c3b550a70a5ce4879944a71ea653b9e181415268,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/decrees.readTable.csv,187c1ecedf9cd5e8b84d5f1ac0f91b2e54d1c9ca82ae82d7a81888c85f80b32e,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/funding_windows.csv,9a3594bf20e69710e4a748235b4b163bb6948ab4ffbfa7c8ec84012fac6ea85b,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/funding_windows.readTable.csv,49dd63cf385065f39821933ef9b4a502c94782812b4ce6fca34ba426e1bfab8f,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/measures.csv,2b3994b8173d6c4e2aa0656cdb2ed1fb8aa2581865ae6f83f091c1ec9f490d64,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/measures.readTable.csv,51ed46b382bd5a2675c6a8ebc674ba00b04b6e630b8a629443bd3d2d0444781c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/identity-baseline/w2-platform/summary.json,97a5c25f0865187a2749449b759643d9518d3a574a018a1c60a0a46fd8d6e388,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/legal-corpus-local-gate.md,68f56efd0c2fab43930471358dcd08f654b5b317701b7e5ac0efb9d037b6622e,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/measures_a1_badrow.csv,b273cfebb886799ce66ec6586900d3d210a65704f68d34be21f6a11d9b9f022d,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/pugliaolive-private-graph-skeleton-local.md,809319c82dbdc278dab73a092eb46c1a103f961f60289ee7d7993cd9cc94fdcc,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/sample-universe-b-id-probe.md,e311cc9d7167f858588cbbb3dad7934ce3eec24c8fa4e59c977ece2c6bc89870,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-getschema.json,c73d6d6ae230028c603bd37814b7cea5092236b343137cb1a2ecb06cbb85b34c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-metadata-put-geoshape-response.txt,84ea47a5684294b36d274f0fcc136cb8e8ff7d468103f8fc77e2f804442d0647,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-metadata-schema.json,7de8864cf180a56b3ef7ea39b952c75f2a455ecedf379bbc49536d8a595eff62,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-probe.md,be6380d9a4074b93c05bbfc6277e018071167618100df71ec1b2dd73b10f3fc4,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-putschema-geometry-response.txt,cf9d421ff603e990b8d69c6fc06382e9f372487d904c0c73707dbfbd2bc12328,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-putschema-geoshape-request.json,884f84d4b0d4983c38d8f8ff0324f2e67b0b850e4b7d1b5b0843f2effe9a9983,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-a3-putschema-geoshape-response.txt,9744f2f5fa1943195e4b0089a1453e3c334a02ef5df5a20b7091acf64b658303,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-c2-n1.md,6ec09424e272266cf7f5cfdec26d46151413ea806529ae0c3930cc647c34a0a8,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-evidence.md,530d3e9a25168770e260ee08b82df7346880213b0a65c2e10ff19cdc89398936,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-error2.png,8208ab1b890c37db1d61c4ff27df1cc86395f0869e922d23c59b120aec0b4261,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-errorpopover.png,6e7e76142fd8c422a32f57b200221eaaf714199603d4f05c59d488ceed854779,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-failed.png,2bf5350385903a6144bb9e622dbad1eb5ca4252569ed0a562816687980f9d0d8,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-history.png,cddc70c58d260f57c895065639954ed2f3034d0bf3df71c76a7e3ea157bab4b1,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-viewerror.png,b264a8e27a89f0a0c2661f6f25112f1b4324690cbf8abf9e25f44c6b565f0024,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4-viewerror2.png,b264a8e27a89f0a0c2661f6f25112f1b4324690cbf8abf9e25f44c6b565f0024,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click4.png,9de232b03f153aec5e19e7906aff21864fd55ca100ba4ea75d994f879cb5955c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click5-after-enter.png,72a709d5e11f82f2a9942ca4810b150570e8db465dbce8dbb0a8c3c70bdf922c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click5-after-mutation.png,9f7c95e5bc17fb288d2c2b65ff99dfa3012b350163d1ed223f86f9bbf601440e,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click5-before.png,b053b46717914010c87787709cc143d257e732c3521be93311575392b4f92618,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click5-dialog.png,72a709d5e11f82f2a9942ca4810b150570e8db465dbce8dbb0a8c3c70bdf922c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge-click5-dialog2.png,72a709d5e11f82f2a9942ca4810b150570e8db465dbce8dbb0a8c3c70bdf922c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-merge.md,c60649dd321f9cabc95af5a13843b9630461ed0f715d1740893ad0d539303e07,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w1-proposal-fresh.png,9d55b0bfac40429351187760932243586dc900e6d3f76b4d076be5565051fb2a,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w2-cycle2.md,a574744f229336644068002a0004be686799239e9e1a39af99de8ce4ba3f5b96,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w2-evidence.md,ff5f6e7a31a559d7f5a38a29856a43f59de41c3f85cac4f61a8e486b72c8d30b,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/evidence/w2-merge.md,d0220e37d4c4b785eb541aad371209b1e681f085cef43bf3b2c4712a115ca063,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/owen-browser-steps.md,94d0e04079d93edccc2f1e3a821a4860bcc50db57eb5a238a6590b3b362a7078,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/pugliaolive-private-graph-skeleton.md,a54f56905da3164710a049efd3e02ce71db820462bd9d38e06d83d8e43be9e97,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/regional-legal-corpus-completeness-plan.md,a9151c5fd0d898e19a0cd7ef8319d7577c7c76c17caa95f39ceebf2663bbdeb9,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/regov-sprint-plan.md,ff72a5c4678f60f102778df356416678dea09edffe8971f772cdf208d859fcae,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/sample-universe-ingest-plan.md,43b8fc672a3990f5f89cea5fdd69f9166c3dc266e3bf749c50b8ee313e707c87,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/setup-w1-w2-plan.md,e91c5b680b0fec8acf71a7754c0a31138445311330ca71fc9e049d9c20d219e7,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/w3-plan.md,3cda723937be8f8afbb5c70e010ad03caef38fae2b63e086059db04adff33758,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/w4-w5-plan.md,ca701d7fdf35e754c962b316e53c9aa971f2c5186e330534e502ce70d0facd08,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/workshop-and-aip-build-guide.md,5209b4d162998f7b38324b135bc159aa7a6170599ff385fb4ae62f08ba26820c,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,plans/workshop-dsl-corrections.md,2afd8ed1b67090d704808fa81dceec53ca6d97448e03e8576f2a26faa0f3b435,EXCLUDED_INVENTORIED,,development-stage or historical implementation record
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/act-census-method.md,92daa83f93bacc64d5bf18a44a8726453213755f238bbf87b9d370c2ddbe7055,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/act-census-method.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/annex-iii-amendment-chain.md,295ec596bec84dc806dc7ac6efde356950eaf9d61f4ad9695ab950e8a1eba695,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/annex-iii-amendment-chain.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/consultant-report-adjudication.md,cda2df0bc9546468114838f810cab01e6b72748596bfc3414ff8f28af23c54ce,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/consultant-report-adjudication.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/foundry-browser-api-map.md,799a1a0e33b2f45e25204422e07ea32b2d4493bfaf0be869a89f7be1f9997d2b,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/foundry-browser-api-map.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/foundry-capability-inventory.md,780ef899ca9210a87c0f3eb22ab8ee566f63765d50aff875dd2fed6d6f0d2fb6,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/foundry-capability-inventory.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/foundry-error-surfaces.md,35ae60c74ccad3483da679c30f5a3ff2826d8a69a3ce69e7cab0547f4de6484c,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/foundry-error-surfaces.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/judicial-corpus-lecce.md,3adcf8b2bb166bc66ba7ad042d9b129273ebc487072855ec2f4b0da60d8d7ae0,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/judicial-corpus-lecce.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/judicial-corpus.md,d06dfd592058d0e4f53e095c4bcd49ceff041ce8a333138f83cc296b7f6b4ed4,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/judicial-corpus.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/out-of-zone-legal-state.md,75bee14eadf320e02ca5807fed4f61255fc0f3ecee6204fa824b92beddceebb7,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/out-of-zone-legal-state.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/planting-rule-and-corpus-corroboration.md,b427fbe7d657d03960bb3467cccac0bad94b4a03733563cb5c3f41d1ee38da35,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/planting-rule-and-corpus-corroboration.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/source-universe-delta.md,a9804d6775c45aa863876078b715f32ad09242fba1bd0b7d0edff2749e47ae86,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/source-universe-delta.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/st1-currency-register.md,b4c924bc00554529360ea61e7dfe03b4708fbc3c635a0ba14f0a251815a57bf1,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/st1-currency-register.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,queries/surface-reachability.md,d34582b81eedb33ab5498cc9309d6bd8aabf9ac1bb32f020697c54edf17a86a2,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/queries/surface-reachability.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/STAGE_REVIEW_PROTOCOL.md,43f0afeb264b25302f37a00f22273646e0c2f80a59d59b4b557b648211b88875,VERBATIM_ADMITTED,corpus/evidence/wedge1-aip/regulatory-reasoning/STAGE_REVIEW_PROTOCOL.md,"selected authority, source, research, evidence, or production input"
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/DEL_1075_2025.pdf,6f907a1ed703fed0da3a3515c3812d80a490c28a3a7672b9e7fa497daa4fc311,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/DEL_903_2025.pdf,162da1803714d5e95de2b3ff85a5b01e36910cd0d8eec58b7e799f9fc785c2b5,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2015 -  - Scientific Opinion on the risks to plant health posed by Xylella fastidiosa in the EU territory .pdf,b753929d4cd7ae16d711c78647d7d6b1765b2928180e96f357d1a93a28324a3f,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2015 -  - Scientific Opinion on the risks to plant health posed by Xylella fastidiosa in the EU territory .txt,f09c89622803a3284c058cd511c1e0226a80e2613277722d69e0c74726b0d3ca,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2018 -  - Update of the Xylella spp  host plant database.pdf,0c4ea6bac2e52ac1aac09fde97b80fbd1dba6d6b47782df81b53f031165aebac,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2018 -  - Update of the Xylella spp  host plant database.txt,7c9e5404d78c182c7b8c6a0f82f5e767ff3002bd963b44a052d86a67db71941a,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2018 -  - Updated pest categorisation of Xylella fastidiosa.pdf,271709d0ec5d2ef5b7d03562cfe099bc48e7d28c10f3bc99db5684ece79ef4bd,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2018 -  - Updated pest categorisation of Xylella fastidiosa.txt,fcfeb0c3811232a67339342a247f1d5ee038e47efafd8685d2900640708cdb17,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2019 -  - Update of the Scientific Opinion on the risks to plant health posed by Xylella fastidiosa in the.pdf,51d23d19bbd3b86f9a4e9ea9b70352c8753c35674c08157b6dc2d70dd09b0ff9,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Journal - 2019 -  - Update of the Scientific Opinion on the risks to plant health posed by Xylella fastidiosa in the.txt,97c9a89e28b8ac84d85e3cfebb7db3c0aff8706c2e919b7430b44ab5691f1e9d,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2012 -  - A framework to substantiate absence of disease  the risk based estimate of system.pdf,e47c70ec3d64fb8fa6cf3230b83107b69c61d9fd6513ef38774dad625b2c5f08,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2012 -  - A framework to substantiate absence of disease  the risk based estimate of system.txt,21437ad5a5305079f1bc06e39daca7909415bd22a27b7ea20943de5a28e894bb,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2016 -  - Workshop on Xylella fastidiosa  knowledge gaps and research priorities for the EU.pdf,614479d649075d53e429bfe31baa4ec51744336bcc6f9017c7fe8d5bdede3464,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2016 -  - Workshop on Xylella fastidiosa  knowledge gaps and research priorities for the EU.txt,252a547e4626d0fcd05bdd18b077236e74c1d9bc95183c5cce3ac7cfbe2bc9b7,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2018 -  - Work‐plan and methodology for EFSA to develop plant pest survey guidelines for EU.pdf,8a04ee65f73b1a390c8bd5dd7f506a0e4abff14f95edc57bed78614a94a3d2f1,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2018 -  - Work‐plan and methodology for EFSA to develop plant pest survey guidelines for EU.txt,2c30019464451ab9b6d5a3d56254953f9812d0d95f5fd0230a3ee844ab99a8b5,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2019 - Serio - Collection of data and information on biology and control of vectors of.pdf,8bb272cc96b85b60a2f4c153f6db1d99b45083611d56220502c5bdb13f2383f4,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EFSA Supporting Publications - 2019 - Serio - Collection of data and information on biology and control of vectors of.txt,cd521cc95b016bab2aa97457424c36d7f11827525f2ecc819d9950c02ae65bd7,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2016 -  - PM 7 129  1  DNA barcoding as an identification tool for a number of regulated pests.pdf,d309319af10904c145bfacd92b70b1eb0c217646b59ae5cd540a5265df072026,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2016 -  - PM 7 129  1  DNA barcoding as an identification tool for a number of regulated pests.txt,32bfab9dc955a1412aafe3294620b83878233d632945ecdf91d4fee4e151b486,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2019 -  - PM 7 24  4  Xylella fastidiosa.pdf,a1d22d24da574f7dae0875d7514e6efd64e270b6cefa6ee5fa03a85ed5de94a9,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2019 -  - PM 7 24  4  Xylella fastidiosa.txt,1a2d3f583fb84e6dab8c7fc58ed2fa6bf7d8824ab6c1cdc47e82eddf75532f12,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2021 -  - PM 7 129  2  DNA barcoding as an identification tool for a number of regulated pests.pdf,a997736fd76df73fcd55597a49831677b491822ddd92c0fef7e2106247d67b19,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2021 -  - PM 7 129  2  DNA barcoding as an identification tool for a number of regulated pests.txt,b281b0cbae2607990aea317decb996cc4c3a781d9f881f80791948b418c4d5bc,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2023 -  - PM 7 24  5  Xylella fastidiosa.pdf,6cecb757d26b3c9df5152a1c4349bdf5981bf0edb685136c22d680df0bbb6576,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2023 -  - PM 7 24  5  Xylella fastidiosa.txt,c8700b87b175952af09eed85932a5bca58216659e17b8ec7507edf263db55717,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2024 -  - Corrigendum PM 7 024  5  Xylella fastidiosa.pdf,8ae8533c5a1698de55006dd8950737c205827ab52795356d4a34da5b38ae5de9,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
wedge1-aip,6bb69176e691199bc232da489374c042441471f0,regulation/closure/efsa/EPPO Bulletin - 2024 -  - Corrigendum PM 7 024  5  Xylella fastidiosa.txt,467840c1c26d4bff96772f9342e644b46c894eed7147d1b768d1fe8ff4126026,EXCLUDED_INVENTORIED,,legal holding not in the admitted canonical source closure; inventoried for recovery
